filename,category,TRIG_SIG,class
SFLARE_bn131101828,train,5.9,SFLARE
SFLARE_bn141115897,train,4.5,SFLARE
SFLARE_bn170402539,train,8.2,SFLARE
TGF_bn110410216,train,13.2,TGF
GRB_bn151026523,other,0.0,GRB
GRB_bn160225809,other,0.0,GRB
GRB_bn130929375,test,4.9,GRB
GRB_bn210730207,train,5.3,GRB
GRB_bn090703329,test,4.6,GRB
GRB_bn100616773,train,4.9,GRB
GRB_bn150721431,other,0.0,GRB
SFLARE_bn140106948,train,6.2,SFLARE
GRB_bn090306245,train,5.2,GRB
SFLARE_bn141215968,train,6.8,SFLARE
TGF_bn180929781,train,6.2,TGF
SFLARE_bn140613843,train,4.5,SFLARE
GRB_bn150523690,other,0.0,GRB
GRB_bn130830864,other,0.0,GRB
TGF_bn100716443,other,0.0,TGF
GRB_bn170109137,other,0.0,GRB
SGR_bn220116469,train,6.8,SGR
TGF_bn121031293,train,9.0,TGF
SFLARE_bn120116340,test,6.2,SFLARE
GRB_bn180728728,train,5.2,GRB
SFLARE_bn150130509,train,6.4,SFLARE
TGF_bn110619780,train,8.0,TGF
SFLARE_bn240216285,train,5.9,SFLARE
GRB_bn100315361,train,5.0,GRB
GRB_bn220320194,other,0.0,GRB
TGF_bn110918187,train,8.0,TGF
TGF_bn161130235,train,5.3,TGF
SFLARE_bn130504991,other,0.0,SFLARE
SGR_bn110714533,train,11.1,SGR
TGF_bn130518976,train,14.5,TGF
GRB_bn110521478,train,5.2,GRB
GRB_bn151227072,test,5.1,GRB
SFLARE_bn140205685,train,5.2,SFLARE
GRB_bn101227406,train,5.0,GRB
GRB_bn111113410,train,4.6,GRB
SFLARE_bn220526200,train,6.9,SFLARE
GRB_bn150707124,other,0.0,GRB
GRB_bn090228976,train,4.6,GRB
SFLARE_bn150828476,train,5.7,SFLARE
SGR_bn221013295,train,11.4,SGR
SFLARE_bn100505720,train,6.3,SFLARE
GRB_bn090908341,train,4.6,GRB
GRB_bn170127634,test,8.2,GRB
TGF_bn210412791,train,5.6,TGF
SFLARE_bn220816006,train,5.0,SFLARE
TGF_bn110724020,train,8.2,TGF
GRB_bn110301214,other,0.0,GRB
GRB_bn140430716,other,0.0,GRB
SFLARE_bn130113290,train,6.4,SFLARE
SGR_bn220115334,train,6.8,SGR
TGF_bn160122806,train,9.2,TGF
TGF_bn180709467,train,5.2,TGF
GRB_bn150329288,other,0.0,GRB
SGR_bn210911652,train,10.3,SGR
TGF_bn100327513,test,7.0,TGF
TGF_bn240310563,train,4.9,TGF
SFLARE_bn141113250,train,4.5,SFLARE
GRB_bn240218084,other,0.0,GRB
TGF_bn180106416,train,4.7,TGF
GRB_bn200412290,train,7.9,GRB
GRB_bn220627890,train,4.9,GRB
SFLARE_bn170906512,other,0.0,SFLARE
GRB_bn220507423,train,6.0,GRB
TGF_bn131128714,train,6.6,TGF
TGF_bn151120585,train,5.5,TGF
TGF_bn181017911,other,0.0,TGF
TGF_bn140120145,other,0.0,TGF
TGF_bn120114563,test,5.8,TGF
GRB_bn100301068,train,7.8,GRB
GRB_bn171022085,other,0.0,GRB
SFLARE_bn230302335,train,6.0,SFLARE
GRB_bn151023104,other,0.0,GRB
SFLARE_bn110923258,train,5.6,SFLARE
SFLARE_bn140102364,train,4.8,SFLARE
SFLARE_bn110216600,train,6.1,SFLARE
SFLARE_bn221110718,train,5.9,SFLARE
SGR_bn120728516,test,9.2,SGR
SFLARE_bn140415749,train,5.8,SFLARE
GRB_bn100112418,train,5.3,GRB
TGF_bn110110709,train,5.6,TGF
TGF_bn130902834,other,0.0,TGF
SFLARE_bn120509361,train,5.5,SFLARE
SFLARE_bn240204102,train,5.9,SFLARE
SFLARE_bn240319976,train,4.7,SFLARE
GRB_bn140706815,train,4.8,GRB
TGF_bn191202988,train,7.0,TGF
TGF_bn100606292,test,6.5,TGF
TGF_bn200919624,other,0.0,TGF
TGF_bn211011761,train,4.4,TGF
GRB_bn100709602,train,5.6,GRB
SFLARE_bn140203308,train,4.7,SFLARE
GRB_bn100718160,train,6.3,GRB
SGR_bn220501478,train,5.9,SGR
SFLARE_bn230118160,test,6.4,SFLARE
GRB_bn231214329,other,0.0,GRB
SFLARE_bn150412020,train,4.5,SFLARE
TGF_bn220924352,other,0.0,TGF
SFLARE_bn231215299,train,5.9,SFLARE
SGR_bn220116782,train,7.9,SGR
TGF_bn180405504,train,8.3,TGF
GRB_bn120817168,other,0.0,GRB
GRB_bn110204179,other,0.0,GRB
SFLARE_bn140205613,train,5.2,SFLARE
GRB_bn140511995,train,4.6,GRB
TGF_bn170810505,other,0.0,TGF
GRB_bn101128322,other,0.0,GRB
GRB_bn190712018,train,4.5,GRB
SFLARE_bn230109554,train,6.1,SFLARE
SGR_bn230228689,train,9.5,SGR
GRB_bn220910627,other,0.0,GRB
TGF_bn120428015,train,5.1,TGF
SFLARE_bn141107711,train,4.8,SFLARE
GRB_bn211217295,train,5.1,GRB
GRB_bn150213001,other,0.0,GRB
GRB_bn191119261,train,4.8,GRB
TGF_bn150909111,train,7.0,TGF
GRB_bn170813051,test,4.6,GRB
TGF_bn210914220,train,6.4,TGF
SFLARE_bn111205796,test,5.8,SFLARE
GRB_bn090228204,train,10.1,GRB
SFLARE_bn230715667,train,6.1,SFLARE
SGR_bn220114821,train,9.7,SGR
TGF_bn200202897,train,5.3,TGF
SFLARE_bn240307262,train,5.5,SFLARE
SGR_bn200427976,test,8.5,SGR
SFLARE_bn151104021,train,5.9,SFLARE
GRB_bn181215110,train,7.2,GRB
GRB_bn150227702,train,4.9,GRB
GRB_bn090213236,other,0.0,GRB
GRB_bn090831317,other,0.0,GRB
GRB_bn090704783,other,0.0,GRB
GRB_bn181121307,train,4.6,GRB
SFLARE_bn240311364,train,4.6,SFLARE
SGR_bn160201401,train,18.0,SGR
SGR_bn220603992,train,19.2,SGR
GRB_bn100516369,other,0.0,GRB
TGF_bn110521783,train,8.2,TGF
SFLARE_bn110924391,test,5.7,SFLARE
GRB_bn190531840,other,0.0,GRB
TGF_bn170130027,train,8.7,TGF
GRB_bn091126389,train,9.3,GRB
SFLARE_bn201104347,train,5.8,SFLARE
TGF_bn131205795,train,5.2,TGF
GRB_bn200714774,test,5.1,GRB
SGR_bn221118515,train,6.0,SGR
GRB_bn120612687,train,8.2,GRB
TGF_bn121023222,train,5.1,TGF
GRB_bn190406465,train,5.0,GRB
SFLARE_bn211028660,train,5.3,SFLARE
TGF_bn121201261,train,5.9,TGF
GRB_bn140115899,train,4.7,GRB
SGR_bn200801842,train,9.5,SGR
TGF_bn120227627,train,6.7,TGF
GRB_bn160816730,train,5.5,GRB
SGR_bn210129116,test,8.4,SGR
SGR_bn221109740,train,15.0,SGR
TGF_bn100909539,train,8.0,TGF
TGF_bn210914297,train,5.0,TGF
GRB_bn120130906,other,0.0,GRB
GRB_bn100929916,test,7.8,GRB
GRB_bn110402009,test,4.7,GRB
SFLARE_bn240112165,other,0.0,SFLARE
SFLARE_bn110924207,train,5.7,SFLARE
SFLARE_bn240123142,train,6.1,SFLARE
SGR_bn081129027,train,9.0,SGR
SGR_bn170516327,train,6.4,SGR
SGR_bn210909848,train,10.0,SGR
TGF_bn220811687,other,0.0,TGF
SFLARE_bn240206288,train,6.7,SFLARE
SFLARE_bn111020085,test,5.8,SFLARE
GRB_bn110817191,train,5.0,GRB
GRB_bn150219522,other,0.0,GRB
TGF_bn200823468,train,5.6,TGF
GRB_bn240303837,train,5.1,GRB
GRB_bn130318456,other,0.0,GRB
TGF_bn221130196,train,7.7,TGF
SGR_bn221012674,train,9.0,SGR
GRB_bn151212064,train,4.7,GRB
SFLARE_bn220923481,train,6.0,SFLARE
SGR_bn160826587,train,6.9,SGR
GRB_bn190129515,other,0.0,GRB
GRB_bn240222369,other,0.0,GRB
SFLARE_bn230116156,train,6.6,SFLARE
SGR_bn160518648,train,8.3,SGR
SFLARE_bn141021796,test,6.5,SFLARE
TGF_bn111210260,train,7.5,TGF
GRB_bn210904866,other,0.0,GRB
GRB_bn180210991,train,5.0,GRB
GRB_bn150604284,other,0.0,GRB
GRB_bn181120265,other,0.0,GRB
GRB_bn190220844,train,5.4,GRB
SGR_bn220113446,train,27.7,SGR
TGF_bn100207843,test,9.3,TGF
SFLARE_bn110224312,train,6.2,SFLARE
SFLARE_bn140128927,train,6.1,SFLARE
TGF_bn140624292,test,6.4,TGF
GRB_bn170125102,other,0.0,GRB
SFLARE_bn140101966,train,4.8,SFLARE
SGR_bn220116486,train,13.9,SGR
GRB_bn180925407,other,0.0,GRB
SGR_bn221014711,train,8.8,SGR
GRB_bn230811385,test,4.6,GRB
TGF_bn171025401,test,9.6,TGF
GRB_bn170803729,test,5.6,GRB
SFLARE_bn231205283,test,5.7,SFLARE
GRB_bn200816486,other,0.0,GRB
SFLARE_bn151016557,train,5.6,SFLARE
SGR_bn201105099,train,9.3,SGR
TGF_bn140819252,test,6.3,TGF
SGR_bn231002202,test,9.0,SGR
TGF_bn150401405,test,5.1,TGF
TGF_bn100411433,train,6.2,TGF
SFLARE_bn170904645,train,8.5,SFLARE
TGF_bn121207514,train,8.0,TGF
GRB_bn191019469,other,0.0,GRB
TGF_bn200122398,train,5.5,TGF
SFLARE_bn120309214,test,7.6,SFLARE
SGR_bn160805202,train,21.7,SGR
GRB_bn160315739,other,0.0,GRB
GRB_bn091012783,other,0.0,GRB
GRB_bn120224898,train,5.3,GRB
GRB_bn200630076,train,4.6,GRB
SFLARE_bn231115166,train,5.7,SFLARE
SGR_bn090605876,train,6.6,SGR
GRB_bn120703726,train,5.0,GRB
SGR_bn140429551,train,8.4,SGR
TGF_bn150202235,test,7.8,TGF
TGF_bn150817861,other,0.0,TGF
GRB_bn090516137,other,0.0,GRB
GRB_bn131217108,other,0.0,GRB
GRB_bn131229277,train,5.3,GRB
GRB_bn120213606,train,6.5,GRB
SFLARE_bn221001752,train,6.0,SFLARE
GRB_bn091221870,train,4.7,GRB
SGR_bn201115840,train,6.1,SGR
GRB_bn190512611,train,4.8,GRB
SFLARE_bn120509587,train,5.7,SFLARE
SFLARE_bn130509678,test,5.7,SFLARE
GRB_bn120129312,other,0.0,GRB
GRB_bn220830319,train,5.3,GRB
GRB_bn161004964,test,4.7,GRB
SGR_bn210912972,train,9.5,SGR
SFLARE_bn240209312,train,5.8,SFLARE
SGR_bn221115874,train,8.5,SGR
TGF_bn150714555,train,8.5,TGF
TGF_bn180302863,train,4.5,TGF
TGF_bn210130731,train,7.3,TGF
GRB_bn120916085,train,5.2,GRB
GRB_bn230709902,train,5.8,GRB
SGR_bn220115394,train,8.3,SGR
TGF_bn100620337,other,0.0,TGF
SGR_bn160521141,train,32.8,SGR
TGF_bn180407745,train,9.6,TGF
TGF_bn220108685,train,6.4,TGF
TGF_bn220312621,train,5.5,TGF
GRB_bn151118554,other,0.0,GRB
TGF_bn130628984,train,5.8,TGF
TGF_bn140721187,train,9.2,TGF
TGF_bn151110680,train,5.6,TGF
TGF_bn150916373,test,5.6,TGF
GRB_bn160518985,train,4.6,GRB
GRB_bn231104075,other,0.0,GRB
SFLARE_bn141022587,train,4.5,SFLARE
TGF_bn121017715,train,6.8,TGF
GRB_bn090720276,other,0.0,GRB
GRB_bn131202633,train,4.8,GRB
GRB_bn120616630,other,0.0,GRB
GRB_bn150201574,train,6.9,GRB
SFLARE_bn131122467,train,6.0,SFLARE
SFLARE_bn140320110,train,5.7,SFLARE
SFLARE_bn180211047,train,4.6,SFLARE
SFLARE_bn231105736,train,6.5,SFLARE
SGR_bn150222748,train,5.5,SGR
TGF_bn120925954,train,7.7,TGF
GRB_bn221206516,other,0.0,GRB
SFLARE_bn230714522,train,7.5,SFLARE
TGF_bn121012241,other,0.0,TGF
TGF_bn130803857,train,5.7,TGF
SGR_bn111225444,test,9.3,SGR
SFLARE_bn230922811,other,0.0,SFLARE
SFLARE_bn150506040,other,0.0,SFLARE
TGF_bn140826314,train,5.5,TGF
GRB_bn100204566,other,0.0,GRB
GRB_bn220305481,other,0.0,GRB
TGF_bn200624308,test,7.6,TGF
TGF_bn150706372,test,5.6,TGF
GRB_bn121031949,other,0.0,GRB
SFLARE_bn140130056,test,6.3,SFLARE
TGF_bn150131817,train,9.6,TGF
GRB_bn150721732,train,4.6,GRB
TGF_bn140912846,test,7.6,TGF
GRB_bn210204270,train,5.1,GRB
GRB_bn220823145,other,0.0,GRB
GRB_bn230606010,other,0.0,GRB
GRB_bn180703876,other,0.0,GRB
GRB_bn090510325,train,4.6,GRB
SGR_bn210710651,train,8.3,SGR
SFLARE_bn230221088,test,5.6,SFLARE
SFLARE_bn231210444,train,5.5,SFLARE
SFLARE_bn130105395,train,5.6,SFLARE
SGR_bn210912286,train,6.0,SGR
TGF_bn100210761,train,5.0,TGF
GRB_bn220306761,train,4.7,GRB
TGF_bn100501559,test,6.5,TGF
SFLARE_bn140304203,train,6.2,SFLARE
GRB_bn231214850,train,5.5,GRB
GRB_bn231030050,other,0.0,GRB
SFLARE_bn140216577,train,4.6,SFLARE
TGF_bn130318876,train,5.7,TGF
TGF_bn130916490,test,8.6,TGF
TGF_bn170411927,train,9.4,TGF
GRB_bn111024722,other,0.0,GRB
TGF_bn160711992,test,5.2,TGF
GRB_bn120323162,train,5.3,GRB
GRB_bn130727698,train,5.2,GRB
GRB_bn170629537,train,4.7,GRB
TGF_bn100911473,train,5.7,TGF
GRB_bn120712571,train,4.8,GRB
TGF_bn150924454,train,6.6,TGF
GRB_bn180128252,train,5.7,GRB
SFLARE_bn220418130,train,5.5,SFLARE
TGF_bn181026231,train,6.2,TGF
SFLARE_bn151214646,train,4.8,SFLARE
SGR_bn220206219,train,10.1,SGR
TGF_bn140929256,test,9.9,TGF
TGF_bn150115526,test,6.3,TGF
GRB_bn170607946,train,4.9,GRB
TGF_bn230626292,train,4.7,TGF
SFLARE_bn230109088,train,5.6,SFLARE
GRB_bn210701834,train,5.2,GRB
SFLARE_bn120122113,test,6.0,SFLARE
SFLARE_bn110310123,train,5.8,SFLARE
SGR_bn210425182,train,6.0,SGR
GRB_bn130528503,test,5.0,GRB
TGF_bn131108034,other,0.0,TGF
TGF_bn090813215,other,0.0,TGF
SFLARE_bn230125528,train,6.6,SFLARE
SGR_bn221012533,test,9.0,SGR
TGF_bn180425518,train,6.6,TGF
TGF_bn200715712,train,5.6,TGF
TGF_bn230103836,train,8.6,TGF
GRB_bn110407998,test,4.8,GRB
GRB_bn150326542,other,0.0,GRB
GRB_bn130818941,other,0.0,GRB
TGF_bn150323156,train,6.5,TGF
GRB_bn140711691,train,4.8,GRB
GRB_bn090915650,train,5.5,GRB
GRB_bn201208252,train,4.5,GRB
SGR_bn160623736,train,10.9,SGR
GRB_bn100204024,other,0.0,GRB
GRB_bn141011467,train,4.6,GRB
SFLARE_bn111111182,train,5.9,SFLARE
SFLARE_bn240310506,train,5.8,SFLARE
GRB_bn160612842,train,7.7,GRB
GRB_bn170926782,other,0.0,GRB
GRB_bn100216422,train,5.5,GRB
SFLARE_bn110926256,train,7.1,SFLARE
TGF_bn170219373,other,0.0,TGF
GRB_bn100130729,other,0.0,GRB
SFLARE_bn131022888,train,5.8,SFLARE
GRB_bn150805445,train,4.6,GRB
SGR_bn200428248,train,7.6,SGR
GRB_bn130406334,other,0.0,GRB
TGF_bn140116504,other,0.0,TGF
TGF_bn111126681,train,6.4,TGF
SFLARE_bn120708266,train,6.1,SFLARE
TGF_bn120530347,train,5.4,TGF
TGF_bn200907123,train,5.9,TGF
SFLARE_bn230407981,train,6.0,SFLARE
TGF_bn110101344,train,5.3,TGF
GRB_bn230111797,train,4.7,GRB
SFLARE_bn131105160,train,7.0,SFLARE
GRB_bn091112928,train,5.2,GRB
GRB_bn210512789,test,5.8,GRB
GRB_bn120314412,other,0.0,GRB
TGF_bn211219513,train,8.8,TGF
GRB_bn140616165,train,5.6,GRB
SGR_bn140918038,train,6.1,SGR
SFLARE_bn130111781,train,5.9,SFLARE
GRB_bn110626448,train,4.9,GRB
GRB_bn140824548,test,4.6,GRB
SGR_bn221014704,test,5.7,SGR
GRB_bn090422150,other,0.0,GRB
GRB_bn100406758,other,0.0,GRB
TGF_bn230323413,train,6.8,TGF
GRB_bn100101028,test,4.8,GRB
GRB_bn180630467,other,0.0,GRB
TGF_bn150603062,train,7.3,TGF
TGF_bn210425893,train,6.8,TGF
TGF_bn150122750,train,6.4,TGF
GRB_bn140701567,other,0.0,GRB
TGF_bn110906986,train,4.9,TGF
GRB_bn131212814,test,5.1,GRB
GRB_bn171230048,train,4.9,GRB
GRB_bn090829672,other,0.0,GRB
TGF_bn190611194,train,11.0,TGF
GRB_bn220408311,other,0.0,GRB
SFLARE_bn120702615,test,6.1,SFLARE
TGF_bn140515334,train,13.0,TGF
SFLARE_bn230214505,other,0.0,SFLARE
TGF_bn171223392,train,4.6,TGF
GRB_bn150912443,train,4.9,GRB
GRB_bn220228438,other,0.0,GRB
GRB_bn120510900,train,4.7,GRB
SFLARE_bn120305506,test,5.7,SFLARE
SFLARE_bn230713412,train,4.7,SFLARE
SGR_bn130507091,train,9.2,SGR
SFLARE_bn160216701,other,0.0,SFLARE
GRB_bn150306993,train,5.5,GRB
SFLARE_bn140821792,test,6.2,SFLARE
TGF_bn210320788,train,8.6,TGF
GRB_bn160709826,train,5.6,GRB
SFLARE_bn100120453,test,6.3,SFLARE
GRB_bn111018785,test,4.6,GRB
TGF_bn100103431,train,8.2,TGF
GRB_bn160221993,other,0.0,GRB
TGF_bn150122819,other,0.0,TGF
SFLARE_bn110924464,train,5.6,SFLARE
TGF_bn221001571,train,5.6,TGF
SFLARE_bn240206907,train,8.5,SFLARE
TGF_bn150910653,test,5.3,TGF
TGF_bn190620907,train,8.2,TGF
SFLARE_bn131109268,train,4.8,SFLARE
TGF_bn100617497,train,5.7,TGF
GRB_bn100926595,test,4.9,GRB
GRB_bn200915144,other,0.0,GRB
SFLARE_bn221111298,other,0.0,SFLARE
TGF_bn130204258,test,5.4,TGF
SFLARE_bn110309105,other,0.0,SFLARE
TGF_bn211003572,train,6.3,TGF
TGF_bn131108624,train,5.3,TGF
SGR_bn200427776,train,10.5,SGR
SFLARE_bn110324797,train,5.9,SFLARE
TGF_bn101009134,train,4.9,TGF
GRB_bn170901255,other,0.0,GRB
SGR_bn210911849,train,8.4,SGR
GRB_bn210622064,test,5.8,GRB
SGR_bn210912424,train,6.3,SGR
TGF_bn200928792,other,0.0,TGF
SFLARE_bn230905338,train,5.6,SFLARE
GRB_bn110610640,train,5.3,GRB
GRB_bn121125356,test,4.9,GRB
GRB_bn090328401,other,0.0,GRB
SFLARE_bn111226845,train,5.7,SFLARE
GRB_bn101014175,other,0.0,GRB
SFLARE_bn230118069,train,5.6,SFLARE
TGF_bn221027792,other,0.0,TGF
GRB_bn090516853,train,5.6,GRB
GRB_bn130310840,train,4.8,GRB
SGR_bn191029569,train,9.0,SGR
SGR_bn090122684,train,9.2,SGR
TGF_bn170118975,train,8.5,TGF
TGF_bn100426657,test,5.2,TGF
GRB_bn101024486,train,5.3,GRB
GRB_bn140526571,train,6.0,GRB
GRB_bn150415029,train,4.9,GRB
GRB_bn160416022,train,4.7,GRB
GRB_bn150603823,other,0.0,GRB
GRB_bn220617772,other,0.0,GRB
TGF_bn120930986,train,6.6,TGF
TGF_bn221003016,train,6.5,TGF
TGF_bn180410526,test,8.4,TGF
SGR_bn230518167,train,15.5,SGR
SFLARE_bn130705253,train,5.7,SFLARE
TGF_bn120329894,test,8.4,TGF
TGF_bn140401806,test,8.5,TGF
SFLARE_bn130112900,test,5.7,SFLARE
TGF_bn150417674,train,8.3,TGF
GRB_bn120118709,other,0.0,GRB
SGR_bn211219558,train,9.6,SGR
TGF_bn180417162,test,7.2,TGF
SFLARE_bn141028040,train,5.2,SFLARE
GRB_bn200227306,other,0.0,GRB
SFLARE_bn120713023,train,4.6,SFLARE
TGF_bn230506448,train,9.1,TGF
TGF_bn170128756,train,6.7,TGF
TGF_bn200312245,train,4.4,TGF
TGF_bn190907631,train,20.9,TGF
GRB_bn110409179,test,8.4,GRB
GRB_bn110412315,other,0.0,GRB
GRB_bn220803402,train,6.2,GRB
GRB_bn130507545,other,0.0,GRB
SFLARE_bn110315015,train,5.6,SFLARE
SFLARE_bn121123812,train,5.6,SFLARE
SGR_bn220530358,train,5.8,SGR
GRB_bn140109877,train,5.1,GRB
SGR_bn180705548,train,11.9,SGR
SFLARE_bn100119937,test,5.5,SFLARE
SFLARE_bn150317979,train,5.9,SFLARE
SFLARE_bn110307268,train,6.7,SFLARE
TGF_bn160505869,train,6.2,TGF
TGF_bn180613009,other,0.0,TGF
TGF_bn150103445,other,0.0,TGF
SFLARE_bn120507595,train,5.5,SFLARE
GRB_bn220705282,train,5.2,GRB
GRB_bn230304624,test,4.8,GRB
SFLARE_bn150506491,train,6.2,SFLARE
SFLARE_bn220505552,train,5.9,SFLARE
TGF_bn191012787,train,7.1,TGF
SFLARE_bn140130330,train,4.8,SFLARE
SGR_bn160715298,test,8.9,SGR
SFLARE_bn150826877,train,5.6,SFLARE
GRB_bn130420343,train,5.5,GRB
GRB_bn230307656,train,14.9,GRB
SFLARE_bn120307088,test,4.8,SFLARE
SFLARE_bn150422095,train,6.0,SFLARE
GRB_bn180401846,train,4.9,GRB
TGF_bn220412606,train,14.7,TGF
TGF_bn211006877,train,5.6,TGF
GRB_bn140821997,train,5.2,GRB
SGR_bn210911231,train,13.8,SGR
TGF_bn091213945,train,12.7,TGF
TGF_bn181004702,train,4.9,TGF
TGF_bn130807946,other,0.0,TGF
GRB_bn160316139,other,0.0,GRB
SGR_bn211011320,train,14.5,SGR
GRB_bn111009282,train,5.3,GRB
SFLARE_bn140113910,train,5.9,SFLARE
TGF_bn171024210,train,6.1,TGF
SGR_bn210210594,train,11.1,SGR
TGF_bn190531540,train,5.2,TGF
SGR_bn221216847,train,9.1,SGR
TGF_bn150903443,test,6.8,TGF
TGF_bn120809447,train,6.4,TGF
GRB_bn210201567,train,4.8,GRB
GRB_bn230321182,train,4.8,GRB
SFLARE_bn220515000,train,5.7,SFLARE
SGR_bn210130008,train,5.9,SGR
GRB_bn210712405,train,5.0,GRB
GRB_bn150603105,test,4.5,GRB
TGF_bn130227678,train,6.3,TGF
SGR_bn110623612,train,11.5,SGR
SGR_bn180206523,test,7.0,SGR
TGF_bn160602038,test,7.6,TGF
SFLARE_bn131106407,train,5.8,SFLARE
GRB_bn130320560,train,4.9,GRB
SGR_bn160521884,train,14.4,SGR
TGF_bn210930394,train,5.4,TGF
SGR_bn221109533,test,8.3,SGR
SFLARE_bn220825861,train,6.2,SFLARE
GRB_bn130416770,other,0.0,GRB
GRB_bn150822178,other,0.0,GRB
SFLARE_bn110218537,train,5.7,SFLARE
SGR_bn210912845,test,6.3,SGR
GRB_bn210606945,train,4.6,GRB
TGF_bn230801655,train,6.0,TGF
TGF_bn130117643,train,12.1,TGF
SFLARE_bn140204160,train,5.5,SFLARE
GRB_bn220514517,train,5.7,GRB
GRB_bn130127299,train,4.5,GRB
GRB_bn150301818,other,0.0,GRB
GRB_bn120302722,other,0.0,GRB
GRB_bn120920003,train,5.6,GRB
TGF_bn140429692,train,8.9,TGF
SFLARE_bn131105345,test,5.7,SFLARE
GRB_bn090428552,train,5.6,GRB
SFLARE_bn141029673,train,4.5,SFLARE
GRB_bn240129632,train,4.8,GRB
SFLARE_bn230919397,train,5.6,SFLARE
GRB_bn100322045,test,5.1,GRB
GRB_bn150718656,other,0.0,GRB
GRB_bn160102936,other,0.0,GRB
GRB_bn110523344,other,0.0,GRB
SFLARE_bn230211656,other,0.0,SFLARE
GRB_bn120707800,train,4.6,GRB
SFLARE_bn150707729,train,6.4,SFLARE
TGF_bn111027331,other,0.0,TGF
GRB_bn170808936,other,0.0,GRB
TGF_bn180922449,train,7.5,TGF
GRB_bn120224282,other,0.0,GRB
GRB_bn150630958,other,0.0,GRB
GRB_bn200707072,other,0.0,GRB
SFLARE_bn141024320,train,5.0,SFLARE
TGF_bn141116877,train,5.6,TGF
GRB_bn120222021,other,0.0,GRB
SFLARE_bn110218786,train,6.1,SFLARE
GRB_bn120412055,other,0.0,GRB
GRB_bn131231198,other,0.0,GRB
GRB_bn110321346,train,5.3,GRB
TGF_bn091130219,other,0.0,TGF
SFLARE_bn110927453,train,5.7,SFLARE
GRB_bn200809654,train,5.4,GRB
TGF_bn150525449,train,6.0,TGF
GRB_bn130707505,test,5.0,GRB
GRB_bn151011136,train,5.0,GRB
SFLARE_bn240208793,train,6.2,SFLARE
SGR_bn221114877,train,14.0,SGR
SGR_bn160623891,train,8.5,SGR
SGR_bn221014300,train,14.0,SGR
TGF_bn111024345,train,5.6,TGF
SGR_bn150224949,train,8.4,SGR
GRB_bn160206430,train,4.7,GRB
SFLARE_bn110306674,test,5.9,SFLARE
TGF_bn180103442,train,7.9,TGF
GRB_bn101011707,train,4.7,GRB
TGF_bn160722829,train,5.3,TGF
GRB_bn150922234,test,8.6,GRB
TGF_bn181120086,train,9.5,TGF
GRB_bn220424481,other,0.0,GRB
SFLARE_bn140127086,train,4.8,SFLARE
GRB_bn080725435,other,0.0,GRB
GRB_bn140905454,train,4.7,GRB
GRB_bn211121434,other,0.0,GRB
SFLARE_bn121120577,other,0.0,SFLARE
SFLARE_bn221216915,test,5.7,SFLARE
SFLARE_bn120309145,train,5.5,SFLARE
TGF_bn141203576,train,5.2,TGF
TGF_bn150106155,test,5.9,TGF
GRB_bn170816258,other,0.0,GRB
GRB_bn101015558,other,0.0,GRB
TGF_bn180523662,train,5.0,TGF
GRB_bn131028076,test,4.8,GRB
SFLARE_bn120711704,test,6.7,SFLARE
SFLARE_bn150923789,train,6.0,SFLARE
GRB_bn100614498,train,4.6,GRB
SGR_bn191004376,train,6.5,SGR
GRB_bn111022854,train,6.4,GRB
TGF_bn110112416,train,7.0,TGF
GRB_bn140715231,other,0.0,GRB
GRB_bn081221681,test,5.2,GRB
GRB_bn110629174,train,4.6,GRB
GRB_bn120710100,other,0.0,GRB
SGR_bn221109793,train,11.7,SGR
TGF_bn150608984,train,6.3,TGF
GRB_bn231123832,train,6.5,GRB
GRB_bn231203293,other,0.0,GRB
GRB_bn160201883,test,5.6,GRB
SFLARE_bn140128697,test,5.6,SFLARE
SFLARE_bn120606853,other,0.0,SFLARE
SGR_bn220114558,train,8.0,SGR
TGF_bn200116385,test,6.2,TGF
GRB_bn141022061,test,5.1,GRB
SFLARE_bn230815594,train,5.5,SFLARE
SFLARE_bn110529310,test,6.0,SFLARE
SFLARE_bn240320969,train,5.7,SFLARE
TGF_bn230129721,train,11.0,TGF
GRB_bn100605774,test,5.2,GRB
GRB_bn080916406,train,0.0,GRB
SFLARE_bn110307598,train,5.8,SFLARE
TGF_bn141208860,other,0.0,TGF
SFLARE_bn220402558,train,6.2,SFLARE
TGF_bn131111871,train,4.9,TGF
GRB_bn180423266,train,5.4,GRB
GRB_bn100221368,train,5.1,GRB
GRB_bn200629535,other,0.0,GRB
SFLARE_bn140130285,train,6.1,SFLARE
SFLARE_bn151031744,other,0.0,SFLARE
SGR_bn150223068,test,14.0,SGR
SFLARE_bn190506742,train,4.6,SFLARE
TGF_bn230305582,other,0.0,TGF
TGF_bn170930680,test,4.9,TGF
SFLARE_bn120706736,other,0.0,SFLARE
GRB_bn120119354,train,4.8,GRB
GRB_bn081125496,test,4.8,GRB
GRB_bn140911012,train,6.6,GRB
GRB_bn081129161,other,0.0,GRB
SFLARE_bn220201674,train,4.5,SFLARE
TGF_bn210620681,train,5.9,TGF
TGF_bn180614673,train,5.6,TGF
GRB_bn220915218,train,5.1,GRB
SFLARE_bn230719434,test,5.7,SFLARE
TGF_bn210520716,train,4.7,TGF
TGF_bn140519764,train,5.1,TGF
