event_name,event_type,reliability
bn120122331,TGF,1.0
bn200928792,TGF,1.0
bn211003572,TGF,1.0
bn121214906,TGF,1.0
bn220118477,TGF,1.0
bn190214031,TGF,1.0
bn110503751,TGF,1.0
bn231113416,TGF,1.0
bn150613934,TGF,1.0
bn231019802,TGF,1.0
bn140511964,TGF,1.0
bn190907631,TGF,1.0
bn190810945,TGF,1.0
bn151213843,TGF,1.0
bn140623885,TGF,1.0
bn130611348,TGF,1.0
bn201121287,TGF,1.0
bn131209794,TGF,1.0
bn170712117,TGF,1.0
bn221130196,TGF,1.0
bn231005865,TGF,1.0
bn220512789,TGF,1.0
bn130215707,TGF,1.0
bn140719955,TGF,1.0
bn160526349,TGF,1.0
bn121015868,TGF,1.0
bn180410526,TGF,1.0
bn200220556,TGF,1.0
bn221025954,TGF,1.0
bn100616900,TGF,1.0
bn170808281,TGF,1.0
bn160416676,TGF,1.0
bn191126458,TGF,1.0
bn210505305,TGF,1.0
bn230527635,TGF,1.0
bn210614708,TGF,1.0
bn141022874,TGF,1.0
bn181226676,TGF,1.0
bn211002782,TGF,1.0
bn210923493,TGF,1.0
bn091130288,TGF,1.0
bn150417674,TGF,1.0
bn121012817,TGF,1.0
bn200710710,TGF,1.0
bn210921872,TGF,1.0
bn141013086,TGF,1.0
bn230110824,TGF,1.0
bn220228318,TGF,1.0
bn161114056,TGF,1.0
bn150809596,TGF,1.0
bn160501445,TGF,1.0
bn170309801,TGF,1.0
bn100225374,TGF,1.0
bn190514901,TGF,1.0
bn230323340,TGF,1.0
bn240111862,TGF,1.0
bn130316390,TGF,1.0
bn161101874,TGF,1.0
bn200821416,TGF,1.0
bn110701642,TGF,1.0
bn170810505,TGF,1.0
bn180218522,TGF,1.0
bn130211721,TGF,1.0
bn140813479,TGF,1.0
bn190807786,TGF,1.0
bn111123275,TGF,1.0
bn190705344,TGF,1.0
bn150202235,TGF,1.0
bn151111107,TGF,1.0
bn220621326,TGF,1.0
bn220704026,TGF,1.0
bn160910978,TGF,1.0
bn190515824,TGF,1.0
bn210904593,TGF,1.0
bn150924454,TGF,1.0
bn160504738,TGF,1.0
bn111207484,TGF,1.0
bn180904991,TGF,1.0
bn170923773,TGF,1.0
bn190712633,TGF,1.0
bn121106283,TGF,1.0
bn240313903,TGF,1.0
bn180617045,TGF,1.0
bn190512623,TGF,1.0
bn120525445,TGF,1.0
bn151122371,TGF,1.0
bn180614673,TGF,1.0
bn210514047,TGF,1.0
bn221008958,TGF,1.0
bn130521580,TGF,1.0
bn110119456,TGF,1.0
bn191108754,TGF,1.0
bn170527268,TGF,1.0
bn230506448,TGF,1.0
bn100909539,TGF,1.0
bn100411366,TGF,1.0
bn190222457,TGF,1.0
bn091221677,TGF,1.0
bn230404996,TGF,1.0
bn100901124,TGF,1.0
bn150727490,TGF,1.0
bn181004702,TGF,1.0
bn181105761,TGF,1.0
bn231029583,TGF,1.0
bn230526025,TGF,1.0
bn140819252,TGF,1.0
bn180815065,TGF,1.0
bn230501532,TGF,1.0
bn081113322,TGF,1.0
bn230711838,TGF,1.0
bn120930986,TGF,1.0
bn210722034,TGF,1.0
bn130301689,TGF,1.0
bn150830541,TGF,1.0
bn131102562,TGF,1.0
bn110312176,TGF,1.0
bn100414253,TGF,1.0
bn150910653,TGF,1.0
bn151005404,TGF,1.0
bn180820343,TGF,1.0
bn110807091,TGF,1.0
bn110105512,TGF,1.0
bn160430349,TGF,1.0
bn170928445,TGF,1.0
bn121227687,TGF,1.0
bn230508390,TGF,1.0
bn161102933,TGF,1.0
bn221206774,TGF,1.0
bn130721401,TGF,1.0
bn130524498,TGF,1.0
bn150525449,TGF,1.0
bn161102289,TGF,1.0
bn160319339,TGF,1.0
bn150301963,TGF,1.0
bn111201690,TGF,1.0
bn230605841,TGF,1.0
bn220909173,TGF,1.0
bn221203575,TGF,1.0
bn180619279,TGF,1.0
bn190622029,TGF,1.0
bn131102608,TGF,1.0
bn181018397,TGF,1.0
bn210421842,TGF,1.0
bn190613961,TGF,1.0
bn120117499,TGF,1.0
bn170320675,TGF,1.0
bn221008888,TGF,1.0
bn230305582,TGF,1.0
bn110709173,TGF,1.0
bn210213089,TGF,1.0
bn220504172,TGF,1.0
bn170821288,TGF,1.0
bn170808712,TGF,1.0
bn100409543,TGF,1.0
bn131102535,TGF,1.0
bn120908579,TGF,1.0
bn091227540,TGF,1.0
bn150531687,TGF,1.0
bn170107450,TGF,1.0
bn130306223,TGF,1.0
bn221114697,TGF,1.0
bn190101554,TGF,1.0
bn130930128,TGF,1.0
bn160726932,TGF,1.0
bn200122398,TGF,1.0
bn140920177,TGF,1.0
bn130728569,TGF,1.0
bn201119634,TGF,1.0
bn150106155,TGF,1.0
bn120407872,TGF,1.0
bn180209336,TGF,1.0
bn170219373,TGF,1.0
bn150528885,TGF,1.0
bn180613009,TGF,1.0
bn231108264,TGF,1.0
bn140401806,TGF,1.0
bn131103273,TGF,1.0
bn220321777,TGF,1.0
bn131111871,TGF,1.0
bn161203745,TGF,1.0
bn150820373,TGF,1.0
bn111027761,TGF,1.0
bn210627854,TGF,1.0
bn201011458,TGF,1.0
bn240312136,TGF,1.0
bn200429020,TGF,1.0
bn221027792,TGF,1.0
bn180314616,TGF,1.0
bn230619435,TGF,1.0
bn141005001,TGF,1.0
bn231014399,TGF,1.0
bn150128278,TGF,1.0
bn101124661,TGF,1.0
bn230110892,TGF,1.0
bn120430757,TGF,1.0
bn130705109,TGF,1.0
bn170619878,TGF,1.0
bn190417464,TGF,1.0
bn230417860,TGF,1.0
bn180417098,TGF,1.0
bn190124119,TGF,1.0
bn231106972,TGF,1.0
bn180614443,TGF,1.0
bn140315467,TGF,1.0
bn160510196,TGF,1.0
bn081025691,TGF,1.0
bn230421680,TGF,1.0
bn120920825,TGF,1.0
bn140308747,TGF,1.0
bn121010862,TGF,1.0
bn160801464,TGF,1.0
bn220118526,TGF,1.0
bn140807544,TGF,1.0
bn211020409,TGF,1.0
bn151209879,TGF,1.0
bn230525789,TGF,1.0
bn100225345,TGF,1.0
bn200917955,TGF,1.0
bn220606558,TGF,1.0
bn231220343,TGF,1.0
bn230810343,TGF,1.0
bn170601502,TGF,1.0
bn231204648,TGF,1.0
bn121112183,TGF,1.0
bn201030335,TGF,1.0
bn140405771,TGF,1.0
bn160915871,TGF,1.0
bn140725422,TGF,1.0
bn151002956,TGF,1.0
bn160122806,TGF,1.0
bn161220654,TGF,1.0
bn120227627,TGF,1.0
bn200915261,TGF,1.0
bn130210754,TGF,1.0
bn171008836,TGF,1.0
bn121201261,TGF,1.0
bn210224458,TGF,1.0
bn141123678,TGF,1.0
bn201021238,TGF,1.0
bn161008388,TGF,1.0
bn140418744,TGF,1.0
bn100925319,TGF,1.0
bn101226778,TGF,1.0
bn130117643,TGF,1.0
bn121123712,TGF,1.0
bn150909111,TGF,1.0
bn150404881,TGF,1.0
bn230323413,TGF,1.0
bn160229127,TGF,1.0
bn180221314,TGF,1.0
bn091118985,TGF,1.0
bn100617497,TGF,1.0
bn140220838,TGF,1.0
bn141204407,TGF,1.0
bn230729151,TGF,1.0
bn130520303,TGF,1.0
bn190218563,TGF,1.0
bn130415427,TGF,1.0
bn180522659,TGF,1.0
bn160505869,TGF,1.0
bn181227900,TGF,1.0
bn120530347,TGF,1.0
bn170908655,TGF,1.0
bn201209268,TGF,1.0
bn100202802,TGF,1.0
bn130318876,TGF,1.0
bn180523610,TGF,1.0
bn140719892,TGF,1.0
bn101003735,TGF,1.0
bn130607586,TGF,1.0
bn141008188,TGF,1.0
bn100701793,TGF,1.0
bn230614564,TGF,1.0
bn210412791,TGF,1.0
bn100716443,TGF,1.0
bn180610903,TGF,1.0
bn201006791,TGF,1.0
bn100327513,TGF,1.0
bn210425893,TGF,1.0
bn100226338,TGF,1.0
bn220903773,TGF,1.0
bn150122819,TGF,1.0
bn180901684,TGF,1.0
bn180530478,TGF,1.0
bn150327463,TGF,1.0
bn190612260,TGF,1.0
bn140924695,TGF,1.0
bn151128116,TGF,1.0
bn121023222,TGF,1.0
bn100905109,TGF,1.0
bn190604577,TGF,1.0
bn210821332,TGF,1.0
bn161207863,TGF,1.0
bn200218664,TGF,1.0
bn210427309,TGF,1.0
bn110218834,TGF,1.0
bn110801661,TGF,1.0
bn110913740,TGF,1.0
bn180530413,TGF,1.0
bn200718544,TGF,1.0
bn121103428,TGF,1.0
bn150527948,TGF,1.0
bn230802316,TGF,1.0
bn111023352,TGF,1.0
bn110522841,TGF,1.0
bn230707033,TGF,1.0
bn200715712,TGF,1.0
bn121023616,TGF,1.0
bn160722829,TGF,1.0
bn210805224,TGF,1.0
bn100216663,TGF,1.0
bn181017911,TGF,1.0
bn100125883,TGF,1.0
bn230901482,TGF,1.0
bn231112114,TGF,1.0
bn190930439,TGF,1.0
bn160424403,TGF,1.0
bn221001571,TGF,1.0
bn140620586,TGF,1.0
bn221006771,TGF,1.0
bn110101344,TGF,1.0
bn150918289,TGF,1.0
bn230331948,TGF,1.0
bn210413552,TGF,1.0
bn150213940,TGF,1.0
bn210914220,TGF,1.0
bn181001729,TGF,1.0
bn100604105,TGF,1.0
bn170702203,TGF,1.0
bn200823468,TGF,1.0
bn220814776,TGF,1.0
bn180405504,TGF,1.0
bn210915165,TGF,1.0
bn150126368,TGF,1.0
bn101115695,TGF,1.0
bn141001026,TGF,1.0
bn180808673,TGF,1.0
bn140227023,TGF,1.0
bn220105805,TGF,1.0
bn170530108,TGF,1.0
bn111212461,TGF,1.0
bn201224115,TGF,1.0
bn180401513,TGF,1.0
bn230525064,TGF,1.0
bn100214868,TGF,1.0
bn140104715,TGF,1.0
bn150806270,TGF,1.0
bn150609905,TGF,1.0
bn190525670,TGF,1.0
bn110222468,TGF,1.0
bn181208578,TGF,1.0
bn110617920,TGF,1.0
bn120925954,TGF,1.0
bn190418919,TGF,1.0
bn141008650,TGF,1.0
bn190806065,TGF,1.0
bn141212602,TGF,1.0
bn130724667,TGF,1.0
bn121224612,TGF,1.0
bn091130219,TGF,1.0
bn130608438,TGF,1.0
bn120818995,TGF,1.0
bn160818576,TGF,1.0
bn191012787,TGF,1.0
bn120723882,TGF,1.0
bn240303255,TGF,1.0
bn111004631,TGF,1.0
bn191113904,TGF,1.0
bn140807514,TGF,1.0
bn130803857,TGF,1.0
bn211220171,TGF,1.0
bn200901904,TGF,1.0
bn181004456,TGF,1.0
bn120630434,TGF,1.0
bn140624292,TGF,1.0
bn140628393,TGF,1.0
bn170507854,TGF,1.0
bn140423311,TGF,1.0
bn140315270,TGF,1.0
bn180523662,TGF,1.0
bn201224632,TGF,1.0
bn170328470,TGF,1.0
bn141215011,TGF,1.0
bn120708662,TGF,1.0
bn190821888,TGF,1.0
bn150127618,TGF,1.0
bn231012486,TGF,1.0
bn100610202,TGF,1.0
bn230724873,TGF,1.0
bn211006877,TGF,1.0
bn160826717,TGF,1.0
bn230322197,TGF,1.0
bn230626292,TGF,1.0
bn150906805,TGF,1.0
bn170312490,TGF,1.0
bn101123225,TGF,1.0
bn190611194,TGF,1.0
bn181009128,TGF,1.0
bn120526439,TGF,1.0
bn140125521,TGF,1.0
bn190319608,TGF,1.0
bn150621275,TGF,1.0
bn111126190,TGF,1.0
bn190304208,TGF,1.0
bn220917378,TGF,1.0
bn140910523,TGF,1.0
bn140905648,TGF,1.0
bn231111430,TGF,1.0
bn200613113,TGF,1.0
bn130503434,TGF,1.0
bn140522396,TGF,1.0
bn120410553,TGF,1.0
bn101118249,TGF,1.0
bn121114355,TGF,1.0
bn131019440,TGF,1.0
bn200114189,TGF,1.0
bn201208914,TGF,1.0
bn151220295,TGF,1.0
bn200214412,TGF,1.0
bn201001300,TGF,1.0
bn100927333,TGF,1.0
bn150714555,TGF,1.0
bn101208234,TGF,1.0
bn120611732,TGF,1.0
bn201029938,TGF,1.0
bn101012231,TGF,1.0
bn210717994,TGF,1.0
bn181028174,TGF,1.0
bn220816754,TGF,1.0
bn190531540,TGF,1.0
bn240307606,TGF,1.0
bn130323347,TGF,1.0
bn150430466,TGF,1.0
bn100702649,TGF,1.0
bn190703571,TGF,1.0
bn101205250,TGF,1.0
bn230731675,TGF,1.0
bn211029244,TGF,1.0
bn171024210,TGF,1.0
bn140826314,TGF,1.0
bn230420691,TGF,1.0
bn110501663,TGF,1.0
bn181120086,TGF,1.0
bn091214495,TGF,1.0
bn160607461,TGF,1.0
bn230910988,TGF,1.0
bn230625019,TGF,1.0
bn191019200,TGF,1.0
bn130518976,TGF,1.0
bn111024345,TGF,1.0
bn211004943,TGF,1.0
bn140409111,TGF,1.0
bn140826460,TGF,1.0
bn191122561,TGF,1.0
bn221202773,TGF,1.0
bn160503887,TGF,1.0
bn140929256,TGF,1.0
bn140813009,TGF,1.0
bn120902703,TGF,1.0
bn140422840,TGF,1.0
bn120430163,TGF,1.0
bn130926289,TGF,1.0
bn221127794,TGF,1.0
bn151110680,TGF,1.0
bn110512178,TGF,1.0
bn220724261,TGF,1.0
bn121125826,TGF,1.0
bn110202888,TGF,1.0
bn220717796,TGF,1.0
bn200927940,TGF,1.0
bn231020889,TGF,1.0
bn230913220,TGF,1.0
bn151208533,TGF,1.0
bn120830762,TGF,1.0
bn161013741,TGF,1.0
bn140519764,TGF,1.0
bn170911550,TGF,1.0
bn230815176,TGF,1.0
bn151008198,TGF,1.0
bn181130423,TGF,1.0
bn110814918,TGF,1.0
bn160502599,TGF,1.0
bn130913030,TGF,1.0
bn110110709,TGF,1.0
bn220722953,TGF,1.0
bn161021007,TGF,1.0
bn170414005,TGF,1.0
bn150826712,TGF,1.0
bn190515487,TGF,1.0
bn141218514,TGF,1.0
bn091213945,TGF,1.0
bn120913078,TGF,1.0
bn140218001,TGF,1.0
bn220530248,TGF,1.0
bn191023414,TGF,1.0
bn170621896,TGF,1.0
bn210520716,TGF,1.0
bn110828435,TGF,1.0
bn141115956,TGF,1.0
bn120803689,TGF,1.0
bn211011761,TGF,1.0
bn150613479,TGF,1.0
bn170505147,TGF,1.0
bn240210490,TGF,1.0
bn140428536,TGF,1.0
bn210920238,TGF,1.0
bn210617554,TGF,1.0
bn220513626,TGF,1.0
bn190221692,TGF,1.0
bn230507862,TGF,1.0
bn230621417,TGF,1.0
bn221105370,TGF,1.0
bn231203326,TGF,1.0
bn170704575,TGF,1.0
bn210806923,TGF,1.0
bn160912429,TGF,1.0
bn160315438,TGF,1.0
bn210606264,TGF,1.0
bn170309108,TGF,1.0
bn131108624,TGF,1.0
bn150801647,TGF,1.0
bn111112800,TGF,1.0
bn130626975,TGF,1.0
bn230808348,TGF,1.0
bn160831142,TGF,1.0
bn151009861,TGF,1.0
bn110514816,TGF,1.0
bn230509380,TGF,1.0
bn170412293,TGF,1.0
bn180826499,TGF,1.0
bn230630357,TGF,1.0
bn220125548,TGF,1.0
bn120514875,TGF,1.0
bn110326802,TGF,1.0
bn120911417,TGF,1.0
bn211103240,TGF,1.0
bn200810021,TGF,1.0
bn121130532,TGF,1.0
bn110512961,TGF,1.0
bn210202774,TGF,1.0
bn170809381,TGF,1.0
bn230507604,TGF,1.0
bn230704592,TGF,1.0
bn210715744,TGF,1.0
bn110625474,TGF,1.0
bn100724934,TGF,1.0
bn120628127,TGF,1.0
bn140531408,TGF,1.0
bn200910819,TGF,1.0
bn160828876,TGF,1.0
bn171008504,TGF,1.0
bn170609750,TGF,1.0
bn201112535,TGF,1.0
bn230317252,TGF,1.0
bn110714279,TGF,1.0
bn130728641,TGF,1.0
bn100923429,TGF,1.0
bn210704270,TGF,1.0
bn200617668,TGF,1.0
bn140121882,TGF,1.0
bn130923380,TGF,1.0
bn210412562,TGF,1.0
bn201122603,TGF,1.0
bn160911832,TGF,1.0
bn100514458,TGF,1.0
bn130727226,TGF,1.0
bn121202520,TGF,1.0
bn131024758,TGF,1.0
bn230731327,TGF,1.0
bn220829877,TGF,1.0
bn130902834,TGF,1.0
bn220626238,TGF,1.0
bn130916490,TGF,1.0
bn140120145,TGF,1.0
bn231106847,TGF,1.0
bn180415179,TGF,1.0
bn230514183,TGF,1.0
bn210817705,TGF,1.0
bn151018646,TGF,1.0
bn161013188,TGF,1.0
bn170502574,TGF,1.0
bn110521783,TGF,1.0
bn141206457,TGF,1.0
bn180402464,TGF,1.0
bn211219513,TGF,1.0
bn210511869,TGF,1.0
bn230717422,TGF,1.0
bn200718896,TGF,1.0
bn180824588,TGF,1.0
bn140830603,TGF,1.0
bn210425754,TGF,1.0
bn140901392,TGF,1.0
bn240128245,TGF,1.0
bn160701438,TGF,1.0
bn160523402,TGF,1.0
bn180226469,TGF,1.0
bn140405904,TGF,1.0
bn160317815,TGF,1.0
bn220420260,TGF,1.0
bn160915580,TGF,1.0
bn210825562,TGF,1.0
bn130627255,TGF,1.0
bn180513740,TGF,1.0
bn161125348,TGF,1.0
bn180528034,TGF,1.0
bn200913091,TGF,1.0
bn120110812,TGF,1.0
bn100620481,TGF,1.0
bn100331421,TGF,1.0
bn220417226,TGF,1.0
bn131207589,TGF,1.0
bn110912398,TGF,1.0
bn190729668,TGF,1.0
bn200516449,TGF,1.0
bn170322592,TGF,1.0
bn110818631,TGF,1.0
bn220306265,TGF,1.0
bn141203576,TGF,1.0
bn110315738,TGF,1.0
bn120311143,TGF,1.0
bn200522899,TGF,1.0
bn110906455,TGF,1.0
bn101025783,TGF,1.0
bn221125956,TGF,1.0
bn220925228,TGF,1.0
bn100506728,TGF,1.0
bn150705946,TGF,1.0
bn231206136,TGF,1.0
bn100819608,TGF,1.0
bn140110804,TGF,1.0
bn200814018,TGF,1.0
bn190107320,TGF,1.0
bn160420112,TGF,1.0
bn180629435,TGF,1.0
bn131011026,TGF,1.0
bn101026710,TGF,1.0
bn190708316,TGF,1.0
bn171106428,TGF,1.0
bn210914297,TGF,1.0
bn130807946,TGF,1.0
bn181026231,TGF,1.0
bn120524451,TGF,1.0
bn211223374,TGF,1.0
bn130520833,TGF,1.0
bn170629303,TGF,1.0
bn140306672,TGF,1.0
bn180705245,TGF,1.0
bn170608123,TGF,1.0
bn100905058,TGF,1.0
bn140221969,TGF,1.0
bn230808367,TGF,1.0
bn181027980,TGF,1.0
bn151214443,TGF,1.0
bn140630946,TGF,1.0
bn210620681,TGF,1.0
bn180904258,TGF,1.0
bn210306416,TGF,1.0
bn210617308,TGF,1.0
bn190927996,TGF,1.0
bn170804714,TGF,1.0
bn190928808,TGF,1.0
bn220706006,TGF,1.0
bn151016666,TGF,1.0
bn200205836,TGF,1.0
bn160910781,TGF,1.0
bn180621046,TGF,1.0
bn151027635,TGF,1.0
bn120226231,TGF,1.0
bn130704808,TGF,1.0
bn230325748,TGF,1.0
bn100303848,TGF,1.0
bn110310755,TGF,1.0
bn211019653,TGF,1.0
bn161014770,TGF,1.0
bn121211289,TGF,1.0
bn201211320,TGF,1.0
bn140424564,TGF,1.0
bn160625273,TGF,1.0
bn220722175,TGF,1.0
bn230604742,TGF,1.0
bn110405773,TGF,1.0
bn180425518,TGF,1.0
bn220418286,TGF,1.0
bn150416485,TGF,1.0
bn190311817,TGF,1.0
bn160113734,TGF,1.0
bn170504455,TGF,1.0
bn091213783,TGF,1.0
bn221016776,TGF,1.0
bn190225451,TGF,1.0
bn230918829,TGF,1.0
bn170728844,TGF,1.0
bn211214366,TGF,1.0
bn150905034,TGF,1.0
bn170213352,TGF,1.0
bn130515687,TGF,1.0
bn190923110,TGF,1.0
bn230908593,TGF,1.0
bn230120335,TGF,1.0
bn240217972,TGF,1.0
bn240208883,TGF,1.0
bn140127556,TGF,1.0
bn200108507,TGF,1.0
bn170704510,TGF,1.0
bn180922623,TGF,1.0
bn180526910,TGF,1.0
bn130512046,TGF,1.0
bn111126681,TGF,1.0
bn140427474,TGF,1.0
bn120422444,TGF,1.0
bn220506826,TGF,1.0
bn230227716,TGF,1.0
bn221001560,TGF,1.0
bn130531952,TGF,1.0
bn231208267,TGF,1.0
bn180929781,TGF,1.0
bn220120365,TGF,1.0
bn140520699,TGF,1.0
bn120704951,TGF,1.0
bn100129593,TGF,1.0
bn231106425,TGF,1.0
bn230228431,TGF,1.0
bn160507324,TGF,1.0
bn200903230,TGF,1.0
bn201107119,TGF,1.0
bn130206086,TGF,1.0
bn210428633,TGF,1.0
bn230117229,TGF,1.0
bn140908301,TGF,1.0
bn130430557,TGF,1.0
bn220311496,TGF,1.0
bn130713734,TGF,1.0
bn120522887,TGF,1.0
bn200117640,TGF,1.0
bn120623258,TGF,1.0
bn141011898,TGF,1.0
bn230701878,TGF,1.0
bn110125162,TGF,1.0
bn170609358,TGF,1.0
bn110507128,TGF,1.0
bn100104563,TGF,1.0
bn210426953,TGF,1.0
bn220621356,TGF,1.0
bn170811359,TGF,1.0
bn201130203,TGF,1.0
bn220819013,TGF,1.0
bn120527824,TGF,1.0
bn210809724,TGF,1.0
bn170128756,TGF,1.0
bn150101202,TGF,1.0
bn100515316,TGF,1.0
bn161002303,TGF,1.0
bn200322654,TGF,1.0
bn220322092,TGF,1.0
bn181007471,TGF,1.0
bn121008872,TGF,1.0
bn180921916,TGF,1.0
bn181212020,TGF,1.0
bn170411927,TGF,1.0
bn160205600,TGF,1.0
bn100304842,TGF,1.0
bn210913376,TGF,1.0
bn210821341,TGF,1.0
bn140901588,TGF,1.0
bn111020367,TGF,1.0
bn210213593,TGF,1.0
bn180412565,TGF,1.0
bn151003753,TGF,1.0
bn140717384,TGF,1.0
bn160502402,TGF,1.0
bn120428015,TGF,1.0
bn220429867,TGF,1.0
bn171203139,TGF,1.0
bn150123650,TGF,1.0
bn130506648,TGF,1.0
bn230605796,TGF,1.0
bn100713095,TGF,1.0
bn161028740,TGF,1.0
bn160203358,TGF,1.0
bn150115526,TGF,1.0
bn150323156,TGF,1.0
bn140929111,TGF,1.0
bn151025721,TGF,1.0
bn100203793,TGF,1.0
bn180908247,TGF,1.0
bn151109628,TGF,1.0
bn220606609,TGF,1.0
bn180709467,TGF,1.0
bn190809956,TGF,1.0
bn210813792,TGF,1.0
bn150823849,TGF,1.0
bn210425468,TGF,1.0
bn160504475,TGF,1.0
bn220908575,TGF,1.0
bn210320788,TGF,1.0
bn201101810,TGF,1.0
bn150608984,TGF,1.0
bn100624394,TGF,1.0
bn160524228,TGF,1.0
bn130227678,TGF,1.0
bn130113076,TGF,1.0
bn210106762,TGF,1.0
bn200701865,TGF,1.0
bn140917673,TGF,1.0
bn101127992,TGF,1.0
bn210130731,TGF,1.0
bn190221682,TGF,1.0
bn160429530,TGF,1.0
bn190317700,TGF,1.0
bn170812542,TGF,1.0
bn181120719,TGF,1.0
bn210504806,TGF,1.0
bn120213931,TGF,1.0
bn130416162,TGF,1.0
bn150124382,TGF,1.0
bn180627844,TGF,1.0
bn210306556,TGF,1.0
bn200731497,TGF,1.0
bn121122809,TGF,1.0
bn100420086,TGF,1.0
bn201121617,TGF,1.0
bn100218518,TGF,1.0
bn180418412,TGF,1.0
bn111025406,TGF,1.0
bn141211422,TGF,1.0
bn170203633,TGF,1.0
bn170509539,TGF,1.0
bn191228832,TGF,1.0
bn220531806,TGF,1.0
bn180921655,TGF,1.0
bn110309228,TGF,1.0
bn200404327,TGF,1.0
bn230330966,TGF,1.0
bn130719482,TGF,1.0
bn181201277,TGF,1.0
bn100208349,TGF,1.0
bn220215724,TGF,1.0
bn240212048,TGF,1.0
bn181207725,TGF,1.0
bn120520437,TGF,1.0
bn120308186,TGF,1.0
bn221003016,TGF,1.0
bn180401520,TGF,1.0
bn210410946,TGF,1.0
bn221011327,TGF,1.0
bn200907123,TGF,1.0
bn120114495,TGF,1.0
bn171111258,TGF,1.0
bn160623040,TGF,1.0
bn130217700,TGF,1.0
bn170618654,TGF,1.0
bn090828147,TGF,1.0
bn180407745,TGF,1.0
bn180609575,TGF,1.0
bn100701753,TGF,1.0
bn210930394,TGF,1.0
bn110516304,TGF,1.0
bn220419156,TGF,1.0
bn170216397,TGF,1.0
bn160610967,TGF,1.0
bn130124463,TGF,1.0
bn180524112,TGF,1.0
bn230419477,TGF,1.0
bn140118681,TGF,1.0
bn140323369,TGF,1.0
bn100429003,TGF,1.0
bn091116633,TGF,1.0
bn231014643,TGF,1.0
bn120307586,TGF,1.0
bn200202663,TGF,1.0
bn220620614,TGF,1.0
bn231031328,TGF,1.0
bn171017004,TGF,1.0
bn130526418,TGF,1.0
bn220127042,TGF,1.0
bn110928568,TGF,1.0
bn171231254,TGF,1.0
bn130902572,TGF,1.0
bn100918375,TGF,1.0
bn110410216,TGF,1.0
bn150606996,TGF,1.0
bn100509238,TGF,1.0
bn191214677,TGF,1.0
bn180607061,TGF,1.0
bn210221460,TGF,1.0
bn191228474,TGF,1.0
bn091213876,TGF,1.0
bn120728461,TGF,1.0
bn170707554,TGF,1.0
bn151209450,TGF,1.0
bn220617181,TGF,1.0
bn190716569,TGF,1.0
bn180917760,TGF,1.0
bn181220021,TGF,1.0
bn210909194,TGF,1.0
bn130329243,TGF,1.0
bn150430558,TGF,1.0
bn100920971,TGF,1.0
bn120403857,GRB,1.0
bn120227725,GRB,1.0
bn230524357,GRB,1.0
bn141205018,GRB,1.0
bn180630467,GRB,1.0
bn170116238,GRB,1.0
bn091026550,GRB,1.0
bn150312403,GRB,1.0
bn110520302,GRB,1.0
bn121216419,GRB,1.0
bn200107810,GRB,1.0
bn101227195,GRB,1.0
bn220430900,GRB,1.0
bn160326062,GRB,1.0
bn231129799,GRB,1.0
bn220413167,GRB,1.0
bn101116481,GRB,1.0
bn220921473,GRB,1.0
bn170130697,GRB,1.0
bn110205027,GRB,1.0
bn110825265,GRB,1.0
bn160919613,GRB,1.0
bn120830212,GRB,1.0
bn140323433,GRB,1.0
bn220415645,GRB,1.0
bn100325246,GRB,1.0
bn100507577,GRB,1.0
bn140518709,GRB,1.0
bn130623488,GRB,1.0
bn231031144,GRB,1.0
bn141004150,GRB,1.0
bn101024486,GRB,1.0
bn200119692,GRB,1.0
bn110716018,GRB,1.0
bn110819665,GRB,1.0
bn190731943,GRB,1.0
bn090810659,GRB,1.0
bn160406570,GRB,1.0
bn130804023,GRB,1.0
bn240216456,GRB,1.0
bn120114433,GRB,1.0
bn230307656,GRB,1.0
bn180614327,GRB,1.0
bn141022087,GRB,1.0
bn100112418,GRB,1.0
bn121116459,GRB,1.0
bn110212550,GRB,1.0
bn141221897,GRB,1.0
bn150602840,GRB,1.0
bn190825171,GRB,1.0
bn080714425,GRB,1.0
bn091117080,GRB,1.0
bn200809654,GRB,1.0
bn110517453,GRB,1.0
bn140712973,GRB,1.0
bn201227635,GRB,1.0
bn090304216,GRB,1.0
bn151026523,GRB,1.0
bn100604287,GRB,1.0
bn140213807,GRB,1.0
bn090922605,GRB,1.0
bn190422284,GRB,1.0
bn090513941,GRB,1.0
bn130425327,GRB,1.0
bn160325291,GRB,1.0
bn091102607,GRB,1.0
bn231214850,GRB,1.0
bn100926595,GRB,1.0
bn141022061,GRB,1.0
bn170113420,GRB,1.0
bn120827216,GRB,1.0
bn100517639,GRB,1.0
bn090802666,GRB,1.0
bn110618366,GRB,1.0
bn090516137,GRB,1.0
bn130320560,GRB,1.0
bn201104001,GRB,1.0
bn120711115,GRB,1.0
bn090927422,GRB,1.0
bn171212434,GRB,1.0
bn140616165,GRB,1.0
bn090606471,GRB,1.0
bn230709735,GRB,1.0
bn130505955,GRB,1.0
bn200120962,GRB,1.0
bn080717543,GRB,1.0
bn100429999,GRB,1.0
bn230415474,GRB,1.0
bn120107384,GRB,1.0
bn131204937,GRB,1.0
bn130327350,GRB,1.0
bn220730659,GRB,1.0
bn090725838,GRB,1.0
bn140322424,GRB,1.0
bn210520797,GRB,1.0
bn150902733,GRB,1.0
bn170625692,GRB,1.0
bn180804931,GRB,1.0
bn140110411,GRB,1.0
bn130218261,GRB,1.0
bn130420422,GRB,1.0
